"continent","country","GADM_level_1","GADM_level_2","region_custom","region_detail","ISO_2","kingdom","phylum","class","order","group","language","source_link","source_name","year","file_hash"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Orthoptera","Ensifera","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge","Rote Liste und Gesamtartenliste der Heuschrecken und Grillen (Saltatoria: Ensifera et Caelifera) von Berlin","2004","e66d8712fc95c28490326a4cdaa764f571862afcfd91ffb51e13b22238d8f879"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Orthoptera","Caelifera","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge","Rote Liste und Gesamtartenliste der Heuschrecken und Grillen (Saltatoria: Ensifera et Caelifera) von Berlin","2004","e66d8712fc95c28490326a4cdaa764f571862afcfd91ffb51e13b22238d8f879"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Hemiptera","Fulgoromorpha","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge","Rote Liste und Gesamtartenliste der Zikaden (Hemiptera: Fulgoromorpha und Cicadomorpha) von Berlin","2016","73de09229f173828811961d5713f32136177007a89f8bb8a56027e12a1be53ab"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Hemiptera","Cicadomorpha","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge","Rote Liste und Gesamtartenliste der Zikaden (Hemiptera: Fulgoromorpha und Cicadomorpha) von Berlin","2016","73de09229f173828811961d5713f32136177007a89f8bb8a56027e12a1be53ab"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Raphidioptera","Snakeflies","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge","Rote Liste und Gesamtartenliste der Kamelhalsfliegen, Schlammfliegen und Netzflügler (Raphidioptera, Megaloptera, Neuroptera) von Berlin","2003","79731cf44b912080fc7104b3aa9921a9bdcd9713c8393fbf370dfbe7da4bbe02"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Megaloptera","Megaloptera","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge","Rote Liste und Gesamtartenliste der Kamelhalsfliegen, Schlammfliegen und Netzflügler (Raphidioptera, Megaloptera, Neuroptera) von Berlin","2003","79731cf44b912080fc7104b3aa9921a9bdcd9713c8393fbf370dfbe7da4bbe02"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Neuroptera","Net-Winged Insects","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/#Gro%C3%9Fschmetterlinge","Rote Liste und Gesamtartenliste der Kamelhalsfliegen, Schlammfliegen und Netzflügler (Raphidioptera, Megaloptera, Neuroptera) von Berlin","2003","79731cf44b912080fc7104b3aa9921a9bdcd9713c8393fbf370dfbe7da4bbe02"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Hymenoptera","Bees","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen","Rote Liste und Gesamtartenliste der Bienen und Wespen (Hymenoptera part.) von Berlin mit Angaben zu den Ameisen","2004","fc886daf9e81caf76c4d45430441937af2548d6d5389a143b4a37417aed75066"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Hymenoptera","Wasps","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen","Rote Liste und Gesamtartenliste der Bienen und Wespen (Hymenoptera part.) von Berlin mit Angaben zu den Ameisen","2004","fc886daf9e81caf76c4d45430441937af2548d6d5389a143b4a37417aed75066"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Trichoptera","Caddisflies","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen","Rote Liste und Gesamtartenliste der Köcherfliegen (Trichoptera) von Berlin","2015","4dec1c599cb36deb349afefd5d05d52eac9075d76179de81d93ed741916fa17a"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Mecoptera","Mecoptera","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen","Rote Liste und Gesamtartenliste der Schnabelfliegen (Mecoptera) von Berlin","2004","2ce7a9a93f845e537e241525b467da1fde481f43e83c731a18d1a605b0806609"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Diptera","Asilidae","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen","Rote Liste und Gesamtartenliste der Raubfliegen (Diptera: Asilidae) von Berlin","2015","c3ce092972c44b8999739c6e82d826dc03259808cd5a4af8239e4c2bd189116a"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Ephemeroptera","Mayflies","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen","Rote Liste und Gesamtartenliste der Eintagsfliegen (Ephemeroptera) von Berlin","2016","c02561efb2eba44450561701317bab832d947f5113e593f431159b76f0c14389"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Diptera","Hoverflies","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-2-1381189.php#Bienen","Rote Liste und Gesamtartenliste der Schwebfliegen (Diptera: Syrphidae) von Berlin","2017","110c30d42341d6e2921b4fbdf8cf33f401b1b39ae11243127c9b38393fc566c1"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Water Beetles","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer","Rote Liste und Gesamtartenliste der Wasserkäfer von Berlin (Coleoptera: Hydradephaga, Hydrophiloidea part., Hydraenidae, Elmidae und Dryopidae)","2016","27f7372a49dfb3ce523543b0d12d03f29fdc15f3c8aad0a5275e017abeef070d"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Ground Beetles","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer","Rote Liste und Gesamtartenliste der Laufkäfer (Coleoptera: Carabidae) von Berlin","2004","1f5bcf0d26f0ed1a5396d2e29bf890a74f4af876ff5ed33aabc10b0b0d1f73fa"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer","Rote Liste, Gesamtartenliste, Berlin, Coleoptera, Buprestidae, Prachtkäfer","2016","f5813a9b4f6083351c3def28f4c06ac1b80028b4f5d0a4f1b140cdd60e69832f"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Megalopodidae","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer","Rote Liste und Gesamtartenliste der Blattkäfer (Coleoptera: Chrysomelidae und Megalopodidae) von Berlin","2016","bd4dbc5a65e8df3bfeb661c8beead6d1ff7fc487286aa8c3471b01db697b905d"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer","Rote Liste und Gesamtartenliste der Blattkäfer (Coleoptera: Chrysomelidae und Megalopodidae) von Berlin","2016","bd4dbc5a65e8df3bfeb661c8beead6d1ff7fc487286aa8c3471b01db697b905d"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeoidea","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer","Rote Liste und Gesamtartenliste der Blatthornkäfer (Coleoptera: Scarabaeoidea) von Berlin","2016","29a4e6486d12ff8d0487adfbbf3abbfcd2ae7f46e21ab0a095b6da0946d71c71"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer","Rote Liste und Gesamtartenliste der Bockkäfer (Coleoptera: Cerambycidae) von Berlin","2016","216598d2e5ee2be75fad23c2f5a25d4e996d7b0d4a0d49d8e448a30887086650"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Curculionoidea","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-3-1381169.php#Wasserkaefer","Rote Liste und Gesamtartenliste der Bockkäfer (Coleoptera: Cerambycidae) von Berlin","2004","216598d2e5ee2be75fad23c2f5a25d4e996d7b0d4a0d49d8e448a30887086650"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Hemiptera","Heteroptera","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php","Rote Liste und Gesamtartenliste der Wanzen (Heteroptera) von Berlin","2017","286c7549b488989864e0cec1f0e40285250085326f3b9b994d8799bb85ac15f8"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinoidea","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php","Rote Liste und Gesamtartenliste der Kurzflügelkäferartigen und Stutzkäfer (Coleoptera: Staphylinoidea und Histeridae) von Berlin","2016","965d01d748173cd6306c7047dbdaca6e24f43fc5d995ee7d81904e71d7d85d02"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Histeridae","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php","Rote Liste und Gesamtartenliste der Kurzflügelkäferartigen und Stutzkäfer (Coleoptera: Staphylinoidea und Histeridae) von Berlin","2016","965d01d748173cd6306c7047dbdaca6e24f43fc5d995ee7d81904e71d7d85d02"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Bostrichoidea","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php","Rote Liste und Gesamtartenliste der Kapuzinerkäferartigen (Bostrichoidea), Buntkäferartigen (Cleroidea), Plattkäferartigen (Cucujoidea), Schnellkäferartigen (Elateroidea), Werftkäferartigen (Lymexyloidea) und Schwarzkäferartigen (Tenebrioidea) von Berlin (Coleoptera)","2016","8012d612519d8d9dbb71fe9319c387781ed9ed086774e9573a89dddb09ffc168"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Cleroidea","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php","Rote Liste und Gesamtartenliste der Kapuzinerkäferartigen (Bostrichoidea), Buntkäferartigen (Cleroidea), Plattkäferartigen (Cucujoidea), Schnellkäferartigen (Elateroidea), Werftkäferartigen (Lymexyloidea) und Schwarzkäferartigen (Tenebrioidea) von Berlin (Coleoptera)","2016","8012d612519d8d9dbb71fe9319c387781ed9ed086774e9573a89dddb09ffc168"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Cucujoidea","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php","Rote Liste und Gesamtartenliste der Kapuzinerkäferartigen (Bostrichoidea), Buntkäferartigen (Cleroidea), Plattkäferartigen (Cucujoidea), Schnellkäferartigen (Elateroidea), Werftkäferartigen (Lymexyloidea) und Schwarzkäferartigen (Tenebrioidea) von Berlin (Coleoptera)","2016","8012d612519d8d9dbb71fe9319c387781ed9ed086774e9573a89dddb09ffc168"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php","Rote Liste und Gesamtartenliste der Kapuzinerkäferartigen (Bostrichoidea), Buntkäferartigen (Cleroidea), Plattkäferartigen (Cucujoidea), Schnellkäferartigen (Elateroidea), Werftkäferartigen (Lymexyloidea) und Schwarzkäferartigen (Tenebrioidea) von Berlin (Coleoptera)","2016","8012d612519d8d9dbb71fe9319c387781ed9ed086774e9573a89dddb09ffc168"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Lymexyloidea","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php","Rote Liste und Gesamtartenliste der Kapuzinerkäferartigen (Bostrichoidea), Buntkäferartigen (Cleroidea), Plattkäferartigen (Cucujoidea), Schnellkäferartigen (Elateroidea), Werftkäferartigen (Lymexyloidea) und Schwarzkäferartigen (Tenebrioidea) von Berlin (Coleoptera)","2016","8012d612519d8d9dbb71fe9319c387781ed9ed086774e9573a89dddb09ffc168"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php","Rote Liste und Gesamtartenliste der Kapuzinerkäferartigen (Bostrichoidea), Buntkäferartigen (Cleroidea), Plattkäferartigen (Cucujoidea), Schnellkäferartigen (Elateroidea), Werftkäferartigen (Lymexyloidea) und Schwarzkäferartigen (Tenebrioidea) von Berlin (Coleoptera)","2016","8012d612519d8d9dbb71fe9319c387781ed9ed086774e9573a89dddb09ffc168"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Arachnida","Araneae","Spiders","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php","Rote Liste und Gesamtartenliste der Spinnen (Araneae) und Gesamtartenliste der Weberknechte (Opiliones) von Berlin","2016","46255f09e3b1b6d1f6005ecac04cd2f5029c9b40cfb59eaec129298200317f86"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Animalia","Arthropoda","Arachnida","Opiliones","Opiliones","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php","Rote Liste und Gesamtartenliste der Spinnen (Araneae) und Gesamtartenliste der Weberknechte (Opiliones) von Berlin","2016","46255f09e3b1b6d1f6005ecac04cd2f5029c9b40cfb59eaec129298200317f86"
"Europe","Germany","Berlin",NA,NA,NA,"DE","Plantae","Amoebozoa","Myxogastria",NA,"Myxomycetes","German","https://www.berlin.de/sen/uvk/natur-und-gruen/naturschutz/artenschutz/artenlisten-rote-listen/insekten/teil-4-1381132.php","Rote Liste und Gesamtartenliste der Schleimpilze (Myxomycetes inkl. Ceratiomyxomycetes) von Berlin","2023","a732938b285c7c61af4ee6c69e7368dd299e8582d98b19cd952012f470254dee"
"Europe","Germany","Brandenburg",NA,NA,NA,"DE","Animalia","Chordata","Aves",NA,"Breeding Birds","German","https://lfu.brandenburg.de/lfu/de/aufgaben/natur/artenschutz/rote-listen/rote-listen-der-brutvoegel/","Rote Liste der Brutvögel des Landes Brandenburg 2019","2019","f385c8892b3ae27ce0086b607b06df9858326cbab776b3ce8a7234fe0ad9e1b1"
"Europe","Germany","Brandenburg",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Hymenoptera","Bees","German","https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~18-08-2000-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-1-2000","Rote Liste und Artenliste der Bienen des Landes Brandenburg (Hymenoptera: Apidae)","2000","3020d5444e5451df7d201168a4636a4c6819f5226edd3f1a6b8dc5d2ff06431e"
"Europe","Germany","Brandenburg",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Orthoptera","Ensifera","German","https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1999-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-1-1999","Rote Liste und Artenliste der Heuschrecken des Landes Brandenburg","1999","14ed9527dd67c86fa69cbfc44bc7072d38f710a1cdfb11ebe6e96d5ebfce1480"
"Europe","Germany","Brandenburg",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Orthoptera","Caelifera","German","https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1999-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-1-1999","Rote Liste und Artenliste der Heuschrecken des Landes Brandenburg","1999","14ed9527dd67c86fa69cbfc44bc7072d38f710a1cdfb11ebe6e96d5ebfce1480"
"Europe","Germany","Brandenburg",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Ground Beetles","German","https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1999-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-4-1999","Rote Liste und Artenliste der Laufkäfer des Landes Brandenburg (Coleoptera: Carabidae)","1999","4cfd582d694af5996af0f99a418107de1a6e15a48a13b290be01384b5ae2ce06"
"Europe","Germany","Brandenburg",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Odonata","Odonata","German","https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~08-09-2017-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-4-2017","Rote Liste der Libellen (Odonata) des Landes Brandenburg 2016","2016","c320b2e2e9ec73368e260d1f49533cd41060613f81879703623698f708418968"
"Europe","Germany","Brandenburg",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Lepidoptera","Macrolepidoptera","German","https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-2001-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-3-2001","Gesamtartenliste und Rote Liste der Schmetterlinge (Macrolepidoptera"") des Landes Brandenburg","2001","c539ab1000bbe14a485ea4430aaa982ee5eb2bf467cfbec93e08cdc2bfa62771"
"Europe","Germany","Brandenburg",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Coleoptera","Water Beetles","German","https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-2000-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-3-2000","Rote Liste und Artenliste der Wasserkäfer des Landes Brandenburg (Coleoptera: Hydradephaga, Hydrophiloidea part., Dryoopoidea part. und Hydraenidae)","2000","538b15f8025a33bdba59be9d34e0ae9e1d68d0247df8c6c5c75b1e93f500da02"
"Europe","Germany","Brandenburg",NA,NA,NA,"DE","Animalia","Arthropoda","Arachnida","Araneae","Spiders","German","https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1999-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-2-1999","Gesamtartenliste und Rote Liste der Webspinnen, Weberknechte und Pseudoskorpione des Landes Brandenburg","1999","795bfb0ce4ad3709e57ab5e643bd77836d46745f4ce99da81d2eaa2f5aff7434"
"Europe","Germany","Brandenburg",NA,NA,NA,"DE","Animalia","Arthropoda","Arachnida","Opiliones","Opiliones","German","https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1999-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-2-1999","Gesamtartenliste und Rote Liste der Webspinnen, Weberknechte und Pseudoskorpione des Landes Brandenburg","1999","795bfb0ce4ad3709e57ab5e643bd77836d46745f4ce99da81d2eaa2f5aff7434"
"Europe","Germany","Brandenburg",NA,NA,NA,"DE","Animalia","Arthropoda","Arachnida","Pseudoscorpiones","Pseudoscorpiones","German","https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1999-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-2-1999","Gesamtartenliste und Rote Liste der Webspinnen, Weberknechte und Pseudoskorpione des Landes Brandenburg","1999","795bfb0ce4ad3709e57ab5e643bd77836d46745f4ce99da81d2eaa2f5aff7434"
"Europe","Germany","Brandenburg",NA,NA,NA,"DE","Animalia","Arthropoda","Insecta","Hymenoptera","Wasps","German","https://lfu.brandenburg.de/lfu/de/ueber-uns/veroeffentlichungen/detail/~01-01-1998-zeitschrift-naturschutz-und-landschaftspflege-in-brandenburg-beilage-zu-heft-2-1998","Rote Listen und Artenlisten Wespen des Landes Brandenburg","1998","8fdbd4719acb83ef7e8c9962ff9344446ad731e70e5f4eaf1ff827584bf2cafa"
