"continent","country","GADM_level_1","GADM_level_2","region_custom","region_detail","ISO_2","kingdom","phylum","class","order","group","language","hash","source_link","source_name","year"
"Europe","Austria","Burgenland",NA,NA,NA,"AT","Plantae",NA,NA,NA,"Flora","Deutsch","6d06f2d6ad85f70a2eb82593e75e3de23707433404d199b3c1a1d5d517eeeb32","https://www.naturschutzbund-burgenland.at/sites/default/files/inline-files/Publikationen/Rote%20Liste%201997.pdf","Rote liste Burgenland","1996"
"Europe","Austria","Salzburg",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Lepidoptera","Lepidoptera","Deutsch","ea127389768756b152dc8dfe86c2305d6a567be891c41df5fce4f5815dc63457","https://www.salzburg.gv.at/umweltnaturwasser_/Documents/Publikationen%20Natur/Naturschutz-Beitrag_45-23_Rotel%20Liste%20der%20Tagfalter%20Salzburgs.pdf","Rote Liste der Tagfalter Salzburgs","2023"
"Europe","Austria","Salzburg",NA,NA,NA,"AT","Animalia","Chordata","Mammalia",NA,"Mammals","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.hausdernatur.at/de/publikationen-plattform-sauegetiere.html","Die Säugetiere Salzburgs","2014"
"Europe","Austria","Salzburg",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Orthoptera","Orthoptera","Deutsch","75242e3f145d199d0bda829f0e616334f1804a20c8e5fc95e1932ff130bc221a","https://www.orthoptera.at/images/Illich_etal_Heuschrecken_Salzburgs_bsp.pdf","Die Heuschrecken  Salzburgs","2010"
"Europe","Austria","Salzburg",NA,NA,NA,"AT","Animalia","Chordata","Amphibia",NA,"Amphibians","Deutsch","c271bb52143af909dfe0cbe9443214f46471f7ca9e88a83fcbe6981a7e5b5381","https://www.salzburg.gv.at/umweltnaturwasser_/Documents/Publikationen%20Natur/07%20Naturschutz-Beitrag_33-06_Amphibien-Reptilien-Atlas-Rote-Liste.pdf","Atlas und Rote Liste der Amphibien und Reptilien Salzburgs","2005"
"Europe","Austria","Salzburg",NA,NA,NA,"AT","Animalia","Chordata","Reptilia",NA,"Reptiles","Deutsch","c271bb52143af909dfe0cbe9443214f46471f7ca9e88a83fcbe6981a7e5b5381","https://www.salzburg.gv.at/umweltnaturwasser_/Documents/Publikationen%20Natur/07%20Naturschutz-Beitrag_33-06_Amphibien-Reptilien-Atlas-Rote-Liste.pdf","Atlas und Rote Liste der Amphibien und Reptilien Salzburgs","2005"
"Europe","Austria","Salzburg",NA,NA,NA,"AT","Animalia","Chordata",NA,NA,"Birds","Deutsch","aaecce0809e4122f60d92f3e79c8ec80e0d2f6ca36049d8c522c31952c1c8175","https://www.salzburg.gv.at/umweltnaturwasser_/Documents/Publikationen%20Natur/07%20Naturschutz-Beitrag_38-12_Rote-Liste-gef%C3%A4hrdete-Brutv%C3%B6gel-Salzburg.pdf","Rote Liste der gefährdeten Brutvögel des Bundeslandes Salzburg","2012"
"Europe","Austria","Salzburg",NA,NA,NA,"AT","Plantae",NA,NA,NA,"Lichens","Deutsch","918cb6435e5f8b047ba19cd6b53f85d0e80f49aa99c23bbc54ac766d27de2ec1","https://www.salzburg.gv.at/umweltnaturwasser_/Documents/Publikationen%20Natur/07%20Naturschutz-Beitrag_18-96_Rote-Liste-Flechten.pdf","Rote Liste der flechten Salzburg","1996"
"Europe","Austria","Salzburg",NA,NA,NA,"AT","Plantae",NA,NA,NA,"Magnoliophyta","Deutsch","07e028cb12c6d74383922e138a22990e604a680ef677553147b72136f4f263c2","https://www.salzburg.gv.at/umweltnaturwasser_/Documents/Publikationen%20Natur/07%20Naturschutz-Beitrag_08-96_Rote-Liste-Pflanzen-1996.pdf","Rote liste gefaehrdeter Farn- und Blütenpflanzen des Bundeslandes Salzburg","1996"
"Europe","Austria","Salzburg",NA,NA,NA,"AT","Plantae",NA,NA,NA,"Ferns","Deutsch","07e028cb12c6d74383922e138a22990e604a680ef677553147b72136f4f263c2","https://www.salzburg.gv.at/umweltnaturwasser_/Documents/Publikationen%20Natur/07%20Naturschutz-Beitrag_08-96_Rote-Liste-Pflanzen-1996.pdf","Rote liste gefaehrdeter Farn- und Blütenpflanzen des Bundeslandes Salzburg","1996"
"Europe","Italia","Bolzano",NA,NA,NA,"IT","Plantae",NA,NA,NA,"Vascular Plants","Deutsch","902d9c0660e2b3c345ce8177b3cfad966c81447ef42bbbe5e0505ce0b6f35717","https://www.zobodat.at/pdf/Gredleriana_006_0115-0198.pdf","Rote liste der gefaehrdeter Gefabpflanzen Südtirols","2006"
"Europe","Italia","Bolzano",NA,NA,NA,"IT","Animalia","Arthropoda","Insecta","Orthoptera","Orthoptera","Deutsch","80c3b09ad95b897d903f6748a34731788881aab8125aedead5ca6fd8f211df75","https://www.zobodat.at/pdf/Gredleriana_017_0061-0086.pdf","Rote Liste der gefährdeten Fang- und Heuschrecken Südtirols  (Insecta: Orthoptera, Mantodea)","2017"
"Europe","Italia","Bolzano",NA,NA,NA,"IT","Animalia","Arthropoda","Insecta","Mantodea","Mantodea","Deutsch","80c3b09ad95b897d903f6748a34731788881aab8125aedead5ca6fd8f211df75","https://www.zobodat.at/pdf/Gredleriana_017_0061-0086.pdf","Rote Liste der gefährdeten Fang- und Heuschrecken Südtirols  (Insecta: Orthoptera, Mantodea)","2017"
"Europe","Italia","Bolzano",NA,NA,NA,"IT","Animalia","Arthropoda","Insecta","Odonata","Odonata","Deutsch","68c0db0672eb5bf5f6cc6ec4ebd40287ce2734ec5ea479f31bef60c4825b94ce","https://www.zobodat.at/pdf/Gredleriana_018_0027-0045.pdf","Rote Liste der Libellen Südtirols (Insecta: Odonata)","2018"
"Europe","Italia","Bolzano",NA,NA,NA,"IT","Animalia","Chordata","Aves",NA,"Birds","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.natura.museum/wp-content/uploads/2020/12/Lista-Rossa-Uccelli-Alto-Adige-Ceresa-Kranebitter-Gredleriana-2020.pdf","Lista Rossa 2020 degli uccelli nidificanti in Alto Adige","2020"
"Europe","Italia","Bolzano",NA,NA,NA,"IT","Animalia","Chordata","Mammalia","Chiroptera","Bats","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.zobodat.at/pdf/Natur-in-Tirol_6_0001-0168.pdf","Die Fledermäuse Tirols","2014"
"Europe","Austria","Wien",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionoidea","Deutsch","dda809a3a772587f126a3e5484a580992596bb57f56204e603605e00ea93bbf2","https://www.zobodat.at/pdf/BEF_3_0103-0123.pdf","Checkliste und Rote Liste der Tagschmetterlinge der Stadt Wien, Österreich (Lepidoptera: Papilionoidea & Hesperioidea)","2002"
"Europe","Austria","Wien",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperioidea","Deutsch","dda809a3a772587f126a3e5484a580992596bb57f56204e603605e00ea93bbf2","https://www.zobodat.at/pdf/BEF_3_0103-0123.pdf","Checkliste und Rote Liste der Tagschmetterlinge der Stadt Wien, Österreich (Lepidoptera: Papilionoidea & Hesperioidea)","2002"
"Europe","Austria","Wien",NA,NA,NA,"AT","Animalia","Chordata","Mammalia","Chiroptera","Bats","Deutsch","216c5bfa3a7c563362c1dc263d9930f7ad25ef639adc51806746c96216505381","https://www.zobodat.at/pdf/MA22-Wien_71_0001-0110.pdf","Ergänzende Erhebungen und Einschätzung des Erhaltungszustandes  der Fledermäuse in Wien","2010"
"Europe","Austria","Wien",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Orthoptera","Orthoptera","Deutsch","5965a31a19939c0dd106cd5818c9eaae29433bf0f13eb78a41de529d5fb96a1f","https://www.zobodat.at/pdf/MA22-Wien_10_0001-0053.pdf","Die Heuschrecken- und Fangschreckenfauna Wiens","1998"
"Europe","Austria","Wien",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Mantodea","Mantodea","Deutsch","5965a31a19939c0dd106cd5818c9eaae29433bf0f13eb78a41de529d5fb96a1f","https://www.zobodat.at/pdf/MA22-Wien_10_0001-0053.pdf","Die Heuschrecken- und Fangschreckenfauna Wiens","1998"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Lepidoptera","Lepidoptera","Deutsch","4a0d60ba7cb2c06f1aa86e45ed7602a6cdbe84ca0aa228961b396ec1060d7eac","https://www.zobodat.at/pdf/Rote-Listen-Vorarlbergs_11_0001-0210.pdf","Rote Liste Vorarlberg Schmetterlinge","2022"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Orthoptera","Orthoptera","Deutsch","29eaf42526d658855cd8d157b139c3fbe13e3fe27a3aced3afecbb455d4a4ba8","https://www.zobodat.at/pdf/Rote-Listen-Vorarlbergs_9_0001-0136.pdf","Rote Liste gefährdeter Heuschrecken Vorarlbergs","2015"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Hymenoptera","Ants","Deutsch","362d6e83d152cb137bcc58b5a85f1ae05d7402c870ef069b9a9e250ada0fbbe2","https://www.zobodat.at/pdf/Rote-Listen-Vorarlbergs_3_0001-0127.pdf","Rote Liste gefährdeter Ameisen Vorarlbergs","2005"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Ephemeroptera","Mayflies","Deutsch","79a76a9a619b31edb4e0f8adce9cb280ad43627c22d4c889c9402e29eb3af350","https://www.zobodat.at/pdf/Rote-Listen-Vorarlbergs_7_0001-0120.pdf","Rote Liste gefährdeter Eintagsfliegen Vorarlbergs","2013"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Animalia","Chordata","Amphibia",NA,"Amphibians","Deutsch","7d10044cace4edb380d4a7cfd35f28d2cc33bcdcdc70c60d22b19277f5955ed4","https://www.zobodat.at/pdf/Rote-Listen-Vorarlbergs_10_0001-0188.pdf","Rote Liste Vorarlberg Amphibien  & Reptilien","2021"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Animalia","Chordata","Reptilia",NA,"Reptiles","Deutsch","7d10044cace4edb380d4a7cfd35f28d2cc33bcdcdc70c60d22b19277f5955ed4","https://www.zobodat.at/pdf/Rote-Listen-Vorarlbergs_10_0001-0188.pdf","Rote Liste Vorarlberg Amphibien  & Reptilien","2021"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Lepidoptera","Lepidoptera","Deutsch","5f908cb3506fac88cac20f909ab08d51a373e1b9d2775c5bf2b47656a44b3419","https://www.zobodat.at/pdf/Rote-Listen-Vorarlbergs_1_0001-0112.pdf","Rote Liste gefährdeter Schmetterlinge Vorarlbergs","2001"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Animalia","Chordata","Mammalia",NA,"Mammals","Deutsch","745c42ae68c08b1c67afb4960b4357303f0e6b92301bd6fef9b5ad9311dc9fdd","https://www.zobodat.at/pdf/Rote-Listen-Vorarlbergs_4_0001-0087.pdf","Rote Liste gefährdeter Säugetiere Vorarlbergs","2006"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Animalia","Chordata","Aves",NA,"Birds","Deutsch","b14d6954be6a683b26150fc30c42bf0a844a6264314b4bf31d1b4a1612e57f57","https://www.zobodat.at/pdf/Rote-Listen-Vorarlbergs_2_0001-0254.pdf","Rote Liste gefährdeter Brutvögel Vorarlbergs","2002"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Plantae",NA,NA,NA,"Hydrophytes","Deutsch","b6c43a6a78ae8bd3cea16914a6ab8a9e96cd7871d7b929fe7abdab8a81954e97","https://www.zobodat.at/pdf/Rote-Listen-Vorarlbergs_6_0001-0200.pdf","Rote Liste gefährdeter Wasserpflanzen Vorarlbergs","2013"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Plantae",NA,NA,NA,"Bryophytes","Deutsch","291ccec8a0fae2fcdc08979dde0f4d7c5775fd3ec9e7be7253c28aa50b896923","https://www.zobodat.at/pdf/Rote-Listen-Vorarlbergs_8_0001-0236.pdf","Rote Liste gefährdeter Moose Vorarlbergs","2013"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Plantae",NA,NA,NA,"Flora","Deutsch","2b5299eefdb21026cc9a26870034951257d451eaf3c99a0aeb3f7bda57aa0377","https://www.inatura.at/forschung-online/rotelisten_pflanzengesellschaften_2016.pdf","Aktualisierte Rote Liste der Pflanzengesellschaften und Vegetationstypen Vorarlbergs","2016"
"Europe","Austria","Vorarlberg",NA,NA,NA,"AT","Fungi",NA,NA,NA,"Fungi","Deutsch","66f9e1cab80de28ece7b737df5deee53adab4e2f32da4a7f8631aacedc914f6d","https://www.inatura.at/forschung-online/RL-12_fungi.pdf","Rote Liste gefährdeter Pilze Vorarlbergs","2023"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Chordata","Aves",NA,"Birds","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.noe.gv.at/noe/Naturschutz/RL_Voegel.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs - Vögel","1997"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Lepidoptera","Butterflies","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.noe.gv.at/noe/Naturschutz/RL_Tagfalter.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs - Tagfalter (Lepidoptera: Rhopalocera & Hesperiida","1999"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Hemiptera","Heteroptera","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.noe.gv.at/noe/Naturschutz/RL_Wanzen.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs - Wanzen (Heteroptera)","2007"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Hymenoptera","Ants","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.noe.gv.at/noe/Naturschutz/RL-NOE_8_0001-0075_Copy.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs - Ameisen (Hymenoptera: Formicidae)","2003"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Odonata","Odonata","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.zobodat.at/pdf/RL-NOE_2_0001-0091.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs- Libellen (Insecta: Odonata","1997"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Arthropoda","Malacostraca","Decapoda","Decapoda","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.zobodat.at/pdf/RL-NOE_7_0034-0076.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs Decapoda (Flußkrebse und Süßwassergarnelen) und Mysidacea (Schwebegarnelen)","1999"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Arthropoda","Malacostraca",NA,"Mysidacea","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.zobodat.at/pdf/RL-NOE_7_0034-0076.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs Decapoda (Flußkrebse und Süßwassergarnelen) und Mysidacea (Schwebegarnelen)","1999"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Arthropoda","Branchiopoda",NA,"Branchiopoda","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.noe.gv.at/noe/Naturschutz/RL_Krebse.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs Urzeitkrebse (Branchiopoda: Anostraca, Hotostraca, Conchostraca)","1999"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Chordata",NA,NA,"Lampreys","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://noe.gv.at/noe/Naturschutz/RL_Fische.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs - Fische und Neunaugen (Pisces, Cyclostomata),","1996"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Chordata",NA,NA,"Fishes","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://noe.gv.at/noe/Naturschutz/RL_Fische.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs - Fische und Neunaugen (Pisces, Cyclostomata),","1996"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Chordata","Amphibia",NA,"Amphibians","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.noe.gv.at/noe/Naturschutz/RL_Lurche.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs- Lurche und Kriechtiere (Amphibia, Reptilia)","1997"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Chordata","Reptilia",NA,"Reptiles","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.noe.gv.at/noe/Naturschutz/RL_Lurche.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs- Lurche und Kriechtiere (Amphibia, Reptilia)","1997"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta",NA,"Orthoptera","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.noe.gv.at/noe/Naturschutz/RL_Heuschrecken.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs - Heuschrecken und Fangschrecken (Insecta-. Saltatoria, Mantode","1997"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Mantodea","Mantodea","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.noe.gv.at/noe/Naturschutz/RL_Heuschrecken.pdf","Rote Listen ausgewählter Tiergruppen Niederösterreichs - Heuschrecken und Fangschrecken (Insecta-. Saltatoria, Mantode","1997"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Plantae",NA,NA,NA,"Bryophytes","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.noe.gv.at/noe/Naturschutz/Moose_in_NOe_2012.pdf","Erfassung der Moosflora Niederösterreichs","1997"
"Europe","Austria","Niederösterreich",NA,NA,NA,"AT","Animalia","Chordata","Mammalia","Chiroptera","Bats","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.noe.gv.at/noe/Naturschutz/Fledermaeuse_in_NOe_2015.pdf","Fledermäuse in Niederösterreich","2015"
"Europe","Austria","Steiermark",NA,NA,NA,"AT","Animalia",NA,NA,NA,"Fauna","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.oekoteam.at/images/oekodownload/rote-liste-endbericht-kurzfassung-stand-20220110.pdf","Rote Listen der Tiere  der Steiermark","2021"
"Europe","Austria","Steiermark",NA,NA,NA,"AT","Fungi",NA,NA,NA,"Fungi","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.researchgate.net/publication/321490912_Verzeichnis_und_Rote_Liste_der_Grosspilze_der_Steiermark_Osterreich","Verzeichnis und Rote Liste der Großpilze der Steiermark (Österreich)","2017"
"Europe","Austria","Kärnten",NA,NA,NA,"AT","Animalia",NA,NA,NA,"Fauna","Deutsch","new_bb88db244e106286a790dfd9ecc73c21","https://www.freytagberndt.com/de/rote-liste-gefahrdeter-tiere-karntens.html","Rote Liste gefährdeter Tiere Kärntens","2023"
"Europe","Austria","Kärnten",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Coleoptera","Coleoptera","Deutsch","8fc1ffbfc3aac663f67e3bf910af85706151cb45d4daa5d7d076f130cd5eec57","https://www.researchgate.net/publication/376047966_Rote_Liste_der_Laufkafer_Karnten_2023","Rote Liste der Laufkäfer Kärnten 2023","2023"
"Europe","Austria","Kärnten",NA,NA,NA,"AT","Animalia","Chordata","Reptilia",NA,"Reptiles","Deutsch","825f9f1a094c98f48b62804231c480b218b900d48d402cc3549ba19ac504be32","https://www.researchgate.net/publication/373036346_Reptilien_Reptilia_-_In_Komposch_Ch_Red_Rote_Liste_gefahrdeter_Tiere_Karntens_-_Naturwissenschaftlicher_Verein_fur_Karnten_Klagenfurt_S_303-331","Rote Liste gefährdeter Tiere Kärntens","2023"
"Europe","Austria","Kärnten",NA,NA,NA,"AT","Animalia","Arthropoda","Arachnida","Opiliones","Opiliones","Deutsch","113ae9b1bc98f65d3147f03b93e85f8c0fcd930ca7e33b22c21d6998bce0e67e","https://www.researchgate.net/publication/373040675_Weberknechte_Arachnida_Opiliones_-_In_Komposch_Ch_Red_Rote_Liste_gefahrdeter_Tiere_Karntens_-_Naturwissenschaftlicher_Verein_fur_Karnten_Klagenfurt_S_449-478","Rote Liste gefährdeter Tiere Kärntens","2023"
"Europe","Austria","Kärnten",NA,NA,NA,"AT","Animalia","Arthropoda","Arachnida","Scorpionida","Scorpions","Deutsch","8b6794c083e66b4f8ef44debe27bc1a9cba276a3566ec28392792f02f98cfd01","https://www.researchgate.net/publication/373040682_Skorpione_Arachnida_Scorpiones_-_In_Komposch_Ch_Red_Rote_Liste_gefahrdeter_Tiere_Karntens_-_Naturwissenschaftlicher_Verein_fur_Karnten_Klagenfurt_S_411-429","Rote Liste gefährdeter Tiere Kärntens","2023"
"Europe","Austria","Kärnten",NA,NA,NA,"AT","Animalia","Arthropoda","Arachnida","Araneae","Spiders","Deutsch","ceb13fe0d0f68a7c3a3516afb2fe612cf0724a1092e3cf351d5c775593c5c929","https://www.researchgate.net/publication/373041001_Spinnen_Arachnida_Araneae_Unter_Mitarbeit_von_Lamprecht_Julia_Waldner_Laura_-_In_Komposch_Ch_Red_Rote_Liste_gefahrdeter_Tiere_Karntens_-_Naturwissenschaftlicher_Verein_fur_Karnten_Klagenfurt_S_481-568","Rote Liste gefährdeter Tiere Kärntens","2023"
"Europe","Austria","Kärnten",NA,NA,NA,"AT","Animalia","Arthropoda","Insecta","Odonata","Odonata","Deutsch","3a0ff639a0f09beed000b01ffa60bc487eef60ea9f3ac0972b9463baf6cb083f","https://www.researchgate.net/publication/372549308_Libellen_Insecta_Odonata_In_Komposch_Ch_Rote_Liste_gefahrdeter_Tiere_Karntens","Rote Liste gefährdeter Tiere Kärntens","2023"
"Europe","Austria","Kärnten",NA,NA,NA,"AT","Animalia","Mollusca","Gastropoda",NA,"Gastropoda","Deutsch","4384822c048718dbaa1b582346e35cb70a3b4efbc9d3903db6eaea776559c1a0","https://www.researchgate.net/publication/374587703_Schnecken_Muscheln_Mollusca_Gastropoda_Bivalvia_-_In_Komposch_Ch_Red_Rote_Liste_gefahrdeter_Tiere_Karntens_-_Naturwissenschaftlicher_Verein_fur_Karnten_Klagenfurt_S_381-408","Rote Liste gefährdeter Tiere Kärntens","2023"
"Europe","Austria","Kärnten",NA,NA,NA,"AT","Animalia","Mollusca","Bivalvia",NA,"Bivalvia","Deutsch","6061252dc7ce1ddaac1393f242c02be8b9e640e757d3a99955d67befd1823eb5","https://www.researchgate.net/publication/374587703_Schnecken_Muscheln_Mollusca_Gastropoda_Bivalvia_-_In_Komposch_Ch_Red_Rote_Liste_gefahrdeter_Tiere_Karntens_-_Naturwissenschaftlicher_Verein_fur_Karnten_Klagenfurt_S_381-408","Rote Liste gefährdeter Tiere Kärntens","2023"
"Europe","Austria","Kärnten",NA,NA,NA,"AT","Animalia","Chordata",NA,NA,"Lampreys","Deutsch","9b04ab0ba75aae8b0162666edd74bb7524a69c355e76e7746ec4affcf3380278","https://www.researchgate.net/publication/373041219_Fische_Neunaugen_Pisces_Cyclostomata_Unter_Mitarbeit_von_Reichmann_Markus_Friedl_Thomas_Komposch_Christian_-_In_Komposch_Ch_Red_Rote_Liste_gefahrdeter_Tiere_Karntens_-_Naturwissenschaftlicher_Verein_f","Rote Liste gefährdeter Tiere Kärntens","2023"
